0,0.999999922433399
0,0.999994835786621
0,0.99991263993904
0,0.999467914963352
0,0.997304361937678
0,0.991617032052882
0,0.975914612324425
0,0.947852731463595
0,0.896313794629844
0,0.826618629178804
0,0.735643582438082
0,0.637987348677131
0,0.536661642553915
1,0.556197692673537
1,0.640897833603688
1,0.713646662344169
1,0.775371127982033
1,0.825465473385798
1,0.865971029753855
1,0.89684850934044
1,0.921564717808404
1,0.939481553203581
1,0.952756404136055
1,0.962005056133775
1,0.966331634834867
1,0.96688789177083
1,0.964747875194906
1,0.960147991897913
1,0.952261711527633
1,0.940724635502755
1,0.924930659552468
1,0.905096549053269
1,0.881228434932802
1,0.852947639856655
1,0.820004746141077
1,0.782339151447326
1,0.740132181457875
1,0.693841252502755
1,0.644202940991724
1,0.592197393177097
1,0.5389749176825
2,0.51421353772323
2,0.566240598302832
2,0.616041175376969
2,0.662782988624843
2,0.705878956463338
2,0.744988655730903
2,0.779993133261181
2,0.810953636476835
2,0.838064423404704
2,0.861607380376101
2,0.881913121371246
2,0.899330540069371
2,0.914204868726831
2,0.926863198663626
2,0.937605961388846
2,0.94670283099804
2,0.954391692084117
2,0.960879586360876
2,0.966344824623999
2,0.970939689022946
2,0.974793340387993
2,0.978014687187986
2,0.980695073533084
2,0.98291071222572
2,0.98472483348345
2,0.986189547521662
2,0.987347435049096
2,0.988232887841732
2,0.988873224720403
2,0.989289608388948
2,0.989497786978939
2,0.989508681630074
2,0.989328838539952
2,0.988960760965839
2,0.98840313384446
2,0.987650951122995
2,0.986695553628395
2,0.985524583384781
2,0.984121858758251
2,0.982467173712831
2,0.980536023868824
2,0.978299262063335
2,0.975722686858153
2,0.972766569103618
2,0.969385124480926
2,0.965525944194912
2,0.961129402009393
2,0.956128063975704
2,0.950446137870997
2,0.943999012844977
2,0.93669295622206
2,0.928425053661559
2,0.919083500260847
2,0.908548372214656
2,0.896693028704847
2,0.883386307703857
2,0.86849568151855
2,0.851891520628957
2,0.833452568869127
2,0.813072650397191
2,0.790668502557312
2,0.766188457534671
2,0.739621488156179
2,0.711005911281082
2,0.680436843319086
2,0.648071376967318
2,0.614130451464271
2,0.578896565724234
2,0.542706851466779
2,0.505941554362495
2,0.469008587783072
2,0.432325409555378
4,0.453803262819979
4,0.489513077283357
4,0.52470571265415
4,0.559034788668854
4,0.592199902752706
4,0.623954329622899
4,0.654108466687543
4,0.682529427749714
4,0.709137517327176
4,0.733900477927974
4,0.756826411367061
4,0.777956173556122
4,0.797355877671866
4,0.815109955557333
4,0.831315052569971
4,0.846074885036386
4,0.85949607925588
4,0.87168493613486
4,0.882745021088722
4,0.892775458028108
4,0.901869802176949
4,0.910115373164575
4,0.917592942588448
4,0.924376685658723
4,0.930534322347564
4,0.936127388304832
4,0.94121158894751
4,0.945837201302602
4,0.950049497378185
4,0.953889170207178
4,0.957392749481338
4,0.960592998120572
4,0.963519284449195
4,0.966197927097246
4,0.968652511501745
4,0.970904178108813
4,0.972971883201758
4,0.974872633805394
4,0.976621698423283
4,0.978232795514236
4,0.979718261654267
